,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
106,Sebastian | Tynkkynen,ECR,FI,256806,256806," – Euroopan rajoilla vaanii Venäjän lisäksi myös toinen julma vihollinen. Kyseessä on tietenkin Aljaksandr Lukašenkan hallitsema Valko-Venäjä. Lukašenka pieksee omaa kansaansa pysyäkseen vallassa. Lukašenka työnsi EU-rajoille välineellistettyjä siirtolaisia Putinin käskystä. Lukašenka ojensi Putinille auttavan kätensä ja tarjosi asemat venäläisjoukoille, kun Venäjä aloitti suurhyökkäyksensä Ukrainassa. Diktaattori Lukašenka, tämä on viestini teille: Euroopan silmissä hallintonne ei ole yhtään Putinin Venäjää parempi. Valitsemanne tie on oleva tuhon tie. Se ei tapahdu ehkä tänään, mutta yhdestä asiasta voitte olla varmoja. Putinin Venäjä tulee luhistumaan ja teidän oma hirmuhallintonne sen mukana. Joten luopukaa vallasta, ennen kuin on liian myöhäistä.",
114,Paulo | Cunha,PPE,PT,257078,257078," – Senhora Presidente, caros colegas, o facto de hoje cada um dos 21 deputados portugueses estar aqui deve‑se em boa parte a Francisco Pinto Balsemão. Ontem, soubemos da sua triste partida.
Fundador do Partido Social Democrata, antigo primeiro‑ministro de Portugal e atual conselheiro de Estado, é uma personalidade incontornável da história portuguesa. Teve um papel fundamental na revisão constitucional de 1982, que abriu o caminho da adesão de Portugal à então denominada Comunidade Económica Europeia.
A sua coragem, defesa intransigente das liberdades, da franqueza, do espírito empreendedor e de serviço ao país são caraterísticas pessoais e de caráter que marcaram e marcarão, de forma determinante, o contexto passado, presente e futuro de Portugal.
Deixou sempre, em cada época e circunstância da vida nacional, a marca da sua audácia e visão. Foi fundador de um jornal na ditadura e, mais tarde, da primeira televisão privada no nosso país. Levou com ele um pouco de nós, mas deixou‑nos muito de si, a Portugal, mas também a toda a Europa.",
116,Helmut | Brandstätter,Renew,EN,256841,256841," – President Metsola, dear colleagues, I know there are some people in this House who support a war criminal and support Russia, but what one of our colleagues, Ms Şoşoacă, did recently in Moscow is even more. I quote the Kyiv Post, she said, 'If President Zelensky was to speak in my Parliament, I would break his legs'.
So it's an announcement of physical violence against the person, it's an announcement of physical violence against an elected president, and I think we all should know that. I am sure, President Metsola, you know what is the right thing to do.",
120,Jörgen | Warborn,PPE,EN,197405,197405," – Madam President, I am speaking on behalf of a united EPP. We made an agreement with S&D and Renew, both on content, but also on the fact that we should have a committee mandate.
This committee mandate is important because we need to stick to the timetable – meaning that we go into trilogue already on Friday – so that we can deliver clarity for European businesses. Because, outside this Hemicycle, we have millions of businesses – small businesses, medium-sized ones, farmers, innovative scale-ups, large corporations – and they need clarity in order to deliver both sustainability and competitiveness, growth and good-paying jobs for Europeans.
So I urge colleagues, not least in S&D and Renew, to vote yes to the committee mandates.",au nom du groupe
121,Ana Catarina | Mendes,S-D,PT,257053,257053," – Senhora Presidente, caros colegas e caro colega que acaba de intervir, não precisa de dar recados ao S&D, porque o S&D sabe bem que o compromisso alcançado no quadro da plataforma democrática não é perfeito, mas garante o essencial: salvaguardas em matéria de direitos humanos, proteção ambiental e estabilidade para as nossas empresas.
Os Socialistas e Democratas estiveram na linha da frente destas negociações, e lutámos por uma lei mais justa, mais equilibrada e mais próxima das pessoas. E, mesmo perante as resistências e os bloqueios que nos colocou, agimos com responsabilidade, porque é melhor o progresso, ainda que imperfeito, do que a paralisia.
Rejeitar este mandato seria um erro político grave, significaria abandonar a mesa das negociações e abrir caminho à incerteza, à instabilidade e à perda de credibilidade das instituições europeias. Aprovar este texto é garantir que a Europa continua a ser um espaço de confiança, de responsabilidade, de ambição coletiva.
Mas deixo muito claro: os socialistas continuarão a lutar nos trílogos por um resultado mais forte, mais justo e verdadeiramente europeu. E, por isso mesmo, aqui estaremos para construir e não para criar bloqueios, como o PPE fez ao longo deste processo.",au nom du groupe
122,Pascale | Piera,PfE,FR,256877,256877,"reporting, certains d'entre vous ont cédé au chantage des socialistes qui défendent farouchement le pacte vert. Pourtant, vous le savez mieux que personne et vos électeurs le savent mieux que personne, toutes ces normes tuent tous les jours nos industries, détruisent nos emplois sont la promesse du déclin économique de notre continent.
J'en appelle à votre responsabilité, à celle de chacun d'entre vous. Ne sacrifiez pas l'avenir de vos entreprises contre de petits calculs politiciens. La situation économique est trop grave pour se dérober. Je vous propose qu'ensemble, nous puissions mettre un terme à cette ivresse normative pour enfin renouer avec la vraie prospérité. Je vous propose qu'ensemble, nous votions contre l'envoi de ce texte en trilogue pour pouvoir, à la prochaine plénière, avoir une majorité qui soit connectée au réel, une majorité qui entende enfin la détresse de nos entreprises.",au nom du groupe
123,Tobiasz | Bocheński,ECR,EN,257073,257073," – Madam President, honourable Members, today all of us have a chance to make an important decision. Do we want to strengthen the competitiveness of the European economy, or do we prefer to remain on the all-bureaucratic path? Omnibus 1 needs to be amended and we are proposing to continue working on it. We must demonstrate our respect for the democratic process and our commitment to a pro-business approach.
Therefore, I urge you to vote against the Committee on Legal Affairs motion for interinstitutional negotiations. Let us continue our work on this matter in a plenary here.",au nom du groupe
124,Pascal | Canfin,Renew,FR,96711,96711," – Madame la Présidente, chers collègues, un compromis, c'est un compromis. Évidemment, il est toujours trop à gauche pour certains, toujours trop à droite pour d'autres. Mais un compromis, c'est mieux que l'esprit d'extrémisme et l'esprit de polarisation. Et donc nous, au sein du groupe Renew, nous valoriserons et nous soutenons ce compromis, aussi imparfait soit-il, comme tout compromis. Car il est hors de question de laisser la main aux extrêmes de ces hémicycles. Il est hors de question de laisser l'esprit de polarisation, de clivage, de division des antieuropéens diviser l'Europe et notre capacité de compromis entre les forces proeuropéenne. Donc nous serons tous unis, tous unis au sein du groupe Renew pour soutenir ce compromis.",au nom du groupe
125,Kira Marie | Peter-Hansen,Verts/ALE,EN,197573,197573," – Madam President, colleagues, let's be honest: this is not simplification, this is deregulation and a complete dismantling of European sustainability and due diligence rules.
Some have tried to paint the picture that certain negotiators have not been willing to compromise. But this picture is far from reality. I have experienced colleagues who were competent and ready to compromise on everything: on the scope, on climate transition plans and on civil liability. But the compromise that lies at hand does not reflect a compromise; it reflects political blackmail. And this mandate removes civil liability, it weakens climate transition plans and it empties out the scope drastically.
If the chaos in the last couple of weeks has shown us anything, it is that if you want a stable, pro-European majority, having the Greens on board is probably a good idea.
Colleagues, we can and we must do better than this. So give us a chance to make this law meaningful, to compromise and to ensure that it has a shred of civil liability included.",au nom du groupe
126,Manon | Aubry,The Left,FR,197533,197533," – Madame la Présidente, chers collègues, les lobbies l'ont rêvé, vous l'avez fait. Avec ce texte omnibus, vous signez l'arrêt de mort du devoir de vigilance qui mettait un terme à l'impunité des multinationales en les rendant juridiquement responsables de leurs violations des droits humains et dommages à l'environnement. Avec ce texte, vous cédez une fois de plus aux injonctions de Donald Trump, qui a explicitement exigé sa suppression. Avec ce texte, vous donnez un totem d'immunité aux entreprises comme Total ou Shein pour continuer à exploiter la nature et les travailleurs.
Et en plus, à la demande de l'extrême droite, ce vote aura lieu à bulletin secret, ce qui est assez inédit. On voit qu'ils ont la transparence à géométrie variable et quand vous détruisez nos droits, vous préférez le faire bien tranquillement, dans l'ombre. Alors je voudrais m'adresser aux députés socialistes qui ont contribué à sceller ce pacte et qui s'apprêtent à voter ce deal de la honte. Qu'allez-vous dire aux victimes des crimes des multinationales qui espéraient obtenir justice grâce à ce texte...
(La Présidente retire la parole à l'oratrice)",au nom du groupe
127,Mary | Khan,ESN,DE,256957,256957,"Green Deal hat Ursula von der Leyen den Niedergang unserer europäischen Wirtschaft beschlossen, und die Omnibus-Verordnung hätte die Chance geboten, wenigstens einen Teil des Schadens zu begrenzen. Doch statt unsere Unternehmen zu entlasten, haben sich die europäischen Christdemokraten wie so oft für die Brandmauer entschieden statt für unsere Industrie. Jetzt haben Sie erneut die Möglichkeit, etwas gut zu machen. Befreien Sie Tausende, Tausende Unternehmen von der grünen Lieferketten-Bürokratie – damit sie schlicht überleben können. Stimmen Sie heute gegen das Verhandlungsmandat, damit neue Anträge eingebracht werden können, um echte Entlastung zu schaffen.
Und vor allem an die CDU gerichtet: Sie haben die Chance, noch mehr Unternehmen zu entlasten. Und das tun Sie nicht für eine Mehrheit hier. Das tun Sie für die Bürger, die Sie gewählt haben, und vor allem für die Zukunft unseres Landes.",au nom du groupe
133,Nicolas | Bay,ECR,FR,124760,124760," – Madame la Présidente, mes chers collègues, dimanche dernier, le 19 octobre, le Louvre, le musée le plus visité et sans doute l'un des plus illustres au monde, a été victime d'un cambriolage. Des joyaux de la couronne de France, d'une valeur estimée à 88 millions d'euros, ont été dérobés. Cette honte nationale, résultant de choix politiques hasardeux et de choix budgétaires particulièrement contestables de la directrice du musée du Louvre, Laurence des Cars, n'est malheureusement pas un cas isolé en Europe.
C'est pourquoi, dans le but d'améliorer la sécurité de nos musées et de préserver notre patrimoine culturel, je vous propose l'amendement au paragraphe 34 bis dans les termes suivants:
«demande que le prochain cadre financier pluriannuel comprenne, sans augmenter les dépenses consacrées à la culture dans leur ensemble, une ligne budgétaire dédiée à la sécurité des musées européens et à la restauration du patrimoine architectural et historique des États membres, afin de mieux protéger l'héritage culturel commun de notre civilisation;»",
136,Tamás | Deutsch,PfE,EN,96826,96826," – Madam President, dear colleagues, I would like to present the oral amendment:
'Recognises the effort of the Hungarian government in hosting the upcoming Budapest Peace Summit as a constructive contribution to dialogue and stability in Europe; acknowledges that such initiatives demonstrate Hungary's commitment to fostering peace and cooperation within the Union and beyond; therefore considers that the Hungarian Council Presidency's activities should not be interpreted as misconduct, but rather as complementary efforts aligned with the Union's overarching objective of peace and dialogue, fully respecting the Treaties and the role of Member States in foreign policy.'",
146,Lena | Düpont,PPE,EN,99945,99945," – Madam President, Commissioner, the EU is based on the principles of the rule of law. We promote it for good reasons, as a basic political toolbox that allows societies to thrive and businesses to grow. As such, it requires constant work and good care. It binds all political actors, whether in opposition or in government.
At the heart of today's debate is the question of proper checks and balances, and, more specifically, of the independence of the judiciary. So, in principle, today's debate shows the importance of the rule of law for all of us. But why do I say 'in principle'? Because exactly that independence has been put into question by some communications.
So let's look into the example at hand: the case of the Mayor of Varna. For that case, the anti-corruption framework and structure is relevant – which, by the way, was put in place by the previous government. The allegations are about being part of an organised criminal group and about significant bribes in connection to public procurement – for sure something for the Commission for Anti-Corruption.
Detention has been upheld by five different courts. Although not related to the case, GERB has signalled support for the release from detention. But an independent institution is doing what an independent institution should do: it's investigating, free from political influence. Having said that, does that mean that there is no room for improvement? I think we should always aim for better.
The 2025 Rule of Law Report describes the task, but for the first time after four elections in a row, we now have a stable government. So, colleagues, let's be really careful with the difference between improving and reforms, and, I quote here, 'the ongoing assaults on institutions'.",au nom du groupe
147,Кристиан | Вигенин,S-D,BG,34232,34232," – Г-жо Председател, г-н Комисар, от името на Групата на социалистите и демократите в Европейския парламент заявявам, че демокрацията, основните права, върховенството на закона са фундаментът на Европейския съюз и всяко посегателство срещу тях в която и да е държава членка е посегателство срещу целия Съюз. Но също така политическата злоупотреба с тези въпроси подкопава доверието на гражданите и постига обратен ефект.
Европейският съюз в годините разви механизми, с които да следи способността на една държава да поддържа най-високи стандарти. Ще спомена годишните доклади на Европейската комисия за върховенството на правото, въвеждането на условността при предоставяне на средства от европейския бюджет, изграждането на института на Европейския прокурор.
Европейският парламент има специализирана комисия, където тези въпроси могат да са предмет на обсъждане – комисията по граждански права, правосъдие и вътрешни работи и създадената към нея мониторингова група за демокрация, върховенство на закона и основни права.
Днес обаче Renew, подведени от своите членове от България, истеризира проблемите, с които страната се сблъсква не от вчера: отслабена и недостатъчно ефективна съдебна система, редица важни органи на съдебната власт с изтекъл мандат, неяснота около антикорупционната комисия – всичко това е резултат от политическата нестабилност и хаотичните реформи през последните години.
И какво ни предлагате днес? Пропаганден дебат в Европейския парламент, спиране на средствата за България, европейска политическа намеса в работата на българския съд.
Човекът, който като премиер нареди ареста на лидера на опозицията, днес се жалва от разследване на кмет, провеждано по законоустановения ред. Демонизират се лидерите на две партии, с които либералите управляваха заедно само преди година. Заедно нанесоха погром върху българската конституция, което допълнително създаде несигурност в съдебната система. Ще спра дотук, просто искам да стане ясно, че невинни няма.
Решението не е в политически кампании срещу България и дебати в Страсбург, а в системна и конструктивна работа между управляващи и опозиция в София. От своя страна ние ще подкрепим провеждането на добре подготвена мисия на споменатата мониторингова група в България и ще разчитаме тя да направи най-точна оценка за ситуацията и да даде препоръки.",au nom du groupe
148,Julien | Leonardelli,PfE,FR,256895,256895," – Madame la Présidente, chers collègues, il y a quelque chose de profondément ironique à voir aujourd'hui le groupe Renew, fondé par Emmanuel Macron, prétendre donner des leçons d'état de droit et de démocratie à la Bulgarie. Car enfin, qui, en France, concentre le pouvoir entre quelques mains? Qui contourne la volonté populaire? Qui gouverne dans le mépris du peuple? Eh bien c'est le même Emmanuel Macron. Et voilà que ses représentants, ici à Strasbourg, s'érigent en gardiens de la morale démocratique, tout en soutenant un système européen qui piétine les votes des nations quand ils ne vont pas dans le bon sens.
Nous, les patriotes pour l'Europe, avec Jordan Bardella, nous affirmons que la véritable démocratie ne se décrète pas depuis les couloirs de la Commission européenne. Elle s'enracine dans la souveraineté des peuples et dans le respect de leurs choix. L'Europe ne se sauvera pas contre les nations, mais avec elles. Voilà le sens de notre combat: défendre une Europe des peuples libres, fidèle à ses racines, à ses voix et à la dignité démocratique de chacun de ses États.",au nom du groupe
149,Małgorzata | Gosiewska,ECR,PL,257055,257055," – Pani Przewodnicząca! Z niepokojem obserwujemy wydarzenia w Bułgarii − kraju, który przez lata budował demokrację i praworządność. Dziś ta droga jest zagrożona. Tak zwane liberalne siły powiązane z radykalną lewicą i środowiskami prorosyjskimi próbują podważyć zaufanie do państwa, wymiaru sprawiedliwości oraz idei integracji europejskiej. Poprzez kampanie polityczne i medialne dążą do destabilizacji i wstrzymania funduszy europejskich. Pod hasłem obrony praworządności prowadzi się atak na niezależny wymiar sprawiedliwości i instytucje walczące z korupcją, działające zgodnie z konstytucją i orzecznictwem europejskim.
To przypomina mi bardzo sytuację w Polsce, gdzie po zwycięstwie sił konserwatywnych próbowano w podobny sposób osłabić autorytet państwa i zniszczyć demokrację. Nie możemy pozwolić, by mechanizmy stworzone dla ochrony praworządności stały się narzędziem nacisku na legalnie wybrane rządy. Brońmy idei Europy wolnych narodów, Europy wolnej od lewicowych utopii.",au nom du groupe
150,Nikola | Minchev,Renew,EN,257259,257259," – Madam President, Mr Commissioner, dear colleagues, every year the Commission's rule of law report uses the same phrase: lack of progress. But the truth is that the reports are much softer than reality is on the ground.
Let's be clear, pre-trial detention instead of being a measure of last resort is used as a measure by default. A democratically elected mayor is given an ultimatum to choose between switching party allegiance and a new beginning for his mandate, or be arrested. He chose integrity and he is still in custody.
We have an anti-corruption commission, the work programme of which involves only representatives of the opposition, even violating the independence of the National Bank simply to remove from its board an opposition nominee.
We have an acting prosecutor general who clings to his office long after his mandate has expired. Even after the Supreme Court confirmed that he does not have the legal authority to serve. We have an electoral process with countless violations, summed up best by the sincere, 'who gives the money now?', said by a voter immediately after leaving the voting room?
And don't get me started on media freedom and pluralism. It's time for Europe to face these issues head on. The President of the Commission must deliver on her promise that respecting the rule of law should be bound to the access of EU funds.
European parties, too, must hold their own members to the same standards they preach. We cannot afford to repeat the same mistake we made with Orbán. Nothing fuels the anti-European narrative more than Europe closing its eyes in front of corruption and wrongdoing.",au nom du groupe
151,Daniel | Freund,Verts/ALE,EN,106936,106936," – Madam President, dear colleagues, when the key witness in a case admits that he has been coerced to testify – and not by some criminal gang, but by the authorities – then you know that something is severely wrong. And this is a case in Bulgaria.
The country had been making progress in the last few years: joining Schengen this January, the euro area in January next year. But now we see that some of the hard-won reforms, particularly for democracy and the rule of law, are being dismantled by the current government.
Blagomir Kotsev, the Mayor of Varna, was arrested in July. To this day, the charges against him remain legally unsubstantiated. What the authorities seem to be holding against him is that he is a pro-European opposition politician in Bulgaria, and that he is a member of a party that wants to fight corruption. So, when the coerced witness withdrew his statement, that should have been the end of the case, but apparently it is still not – it keeps on going. How is this possible?
The Commission needs to seriously investigate what's going on with the rule of law, and we need to look into whether the conditions for paying EU funds are still fulfilled.",au nom du groupe
152,Κωνσταντίνος | Αρβανίτης,The Left,EL,197701,197701," – Κυρία Πρόεδρε, κύριε Επίτροπε, μερικές φορές, όταν ακούω συναδέλφους συνομιλητές, είναι σαν να υποστηρίζουν τα κόμματά τους, και όχι το θέμα που είναι το κράτος δικαίου. Παρατηρούμε, λοιπόν, τους τελευταίους μήνες μια διαρκή επιδείνωση σε βασικούς άξονες του κράτους δικαίου στη Βουλγαρία. Η ίδια η Γενική Εισαγγελέας της Βουλγαρίας μιλά ανοιχτά για επιθέσεις εναντίον δικαστών που χειρίζονται υποθέσεις υψηλού δημοσίου ενδιαφέροντος. Καταγγέλλει την ηγεσία του Ανώτατου Ακυρωτικού Δικαστηρίου ότι, σε συμπαιγνία με κυβερνητικούς παράγοντες, υπονομεύει το Σύνταγμα. Η κυβέρνηση, με πρόσχημα την προστασία της ιδιωτικότητας, καταθέτει ένα απαράδεκτο νομοσχέδιο το οποίο πλήττει βάναυσα τη δημοσιογραφία. Η ερευνητική δημοσιογραφία εγκλωβίζεται. Δημοσιογράφος είμαι, καταλαβαίνω. Η περίπτωση σύλληψης του δημάρχου της Βάρνα ταυτίζεται πλήρως με τις επιλογές του Erdoğan στην Κωνσταντινούπολη. Τι δεν καταλαβαίνουμε; Επισημαίνουμε, λοιπόν: οι χώρες μας εντάχθηκαν οικειοθελώς στην Ευρωπαϊκή Ένωση και έχουν αναλάβει συγκεκριμένες υποχρεώσεις. Η Ένωση δεν είναι ταμείο επενδύσεων. Έχει αρχές, αξίες και κανόνες. Οι κοινές αυτές αξίες είναι η προσήλωσή μας στις δημοκρατικές αρχές. Για να αντιληφθούμε όλοι έστω και τώρα, καλούμε την Επιτροπή να λάβει άμεσα προβλεπόμενα αντίμετρα και να ενεργοποιήσει τον μηχανισμό αιρεσιμότητας για παραβιάσεις του κράτους δικαίου, όπου και αν διαπιστώνονται.",au nom du groupe
153,Станислав | Стоянов,ESN,BG,257255,257255," – Г-жо Председател, категорично осъждаме всички форми на политически репресии. Правосъдието не бива да служи на властимащите. Но от тази трибуна трябва да се говори истината. А тя е, че вече шест години български депутати от „Възраждане“ са разследвани не за корупция, а за участие в граждански протести срещу водната криза през 2020 г.
Около една пета от нашата парламентарна група е с повдигнати обвинения – не за злоупотреба с власт или присвояване, а за участие в граждански протести, включително в защита на правото на референдум в България. Право, което Renew на практика забраниха, когато бяха на власт, а върхът на цинизма е, че точно техните избраници ежеседмично искат сваляне на имунитети на народни представители.
Никой от Renew не подкрепи нашата резолюция срещу 33-дневния политически арест на граждани, участвали в протести в защита на това право и в крайна сметка освободени без повдигнати обвинения. Тогава защо мълчахте?
Ние стоим зад върховенството на закона и срещу двойните стандарти, които подкопават доверието в демокрацията и за съжаление намират почва и тук.",au nom du groupe
154,Андрей | Ковачев,PPE,BG,97968,97968," – Г-жо Председател, този дебат няма нищо общо с върховенството на закона. Това е политически спектакъл, режисиран единствено с цел да надуе спихналия електорален балон на „Продължаваме промяната“. Нека припомним: през март 2022 г. тогавашният министър-председател Кирил Петков от „Обнови Европа“ нареди незаконния арест на Бойко Борисов, Севделина Арнаудова и Владислав Горанов. Без доказателства, без обвинения – чист политически терор.
Къде беше тогава „Обнови Европа“, когато се погазваше върховенството на правото? Къде беше този морален гняв, когато министър-председател използва институциите за лична разправа? А днес какво очакват „Продължаваме промяната“ от този дебат? Европейският парламент да се намеси в българската съдебна система ли? Да окаже натиск върху националните институции? След четири години на хаос и разпад България днес се стабилизира благодарение на държавническата и отговорната политика на ГЕРБ и на Бойко Борисов. Страната вече е в Шенген и след няколко месеца в еврозоната. Спасяваме каквото можем от средствата по плана за възстановяване, които „Продължаваме промяната“ почти изцяло провалиха. Пълниха го с капани и условия, които сега сами използват, за да саботират плащанията към България. Тъжно и безотговорно отношение. Особено срамно е това, че те настояват „Обнови Европа“ да спре парите за България с плащанията от плана. Нетърпимо е да наблюдаваме как именно „Продължаваме промяната“ заедно с прокремълските партии в България се опитват да дестабилизират страната и да подкопаят нейния европейски път. Ако „Продължаваме промяната“ наистина искаха да допринесат за доброто на нашата страна, щяха да приемат протегнатата ръка за диалог. Щяха да са част от партиите, които градят стабилна, предсказуема и европейска България. Вместо това те избраха да бъдат опозиция на нейното европейско развитие и на нейния просперитет.",
155,Chloé | Ridel,S-D,FR,256904,256904," – Madame la Présidente, chers collègues, en Bulgarie, la machine de déstabilisation russe tourne à plein et menace de faire que ce pays, après quelques années à construire sa démocratie, ne sombre dans l'illibéralisme. Il y a des signaux inquiétants, comme l'arrestation du maire de Varna, un opposant. Il y a aussi des lois discriminantes envers la communauté LGBTQIA+. Cette dérive doit être stoppée maintenant pour que la Bulgarie ne passe pas d'un modèle tel que celui de l'Europe démocratique à l'illibéralisme. Parce que cette dérive menace tout ce qui fonde notre union, l'état de droit, la dignité humaine et la liberté.
Aussi, l'Europe ne peut pas détourner le regard. Et nous devons veiller, la Commission doit veiller, à ce que les fonds européens destinés à la Hongrie ne nourrissent pas la répression politique dans ce pays, ou la corruption. Nous demandons à ce que les fonds européens soient examinés tant que l'indépendance de la justice n'est pas complètement garantie. Défendre la démocratie bulgare, c'est défendre l'Europe.",
156,Илхан | Кючюк,Renew,BG,124866,124866," – Г-жо Председател, този дебат не е срещу България, а е сигнал за солидарност към българското общество. Европейският парламент, както всички знаем, не е съд и няма за цел днес да стигматизира българските граждани.
А сега нека по същество. Върховенството на правото не е абстракция, а усещане на всеки човек, че живее в справедлива държава. Когато един журналист, кмет или просто един гражданин като всички нас може да бъде задържан без ясни основания, това вече не е политически спор, а въпрос на демократическа легитимност.
В моето съзнание идва един много ярък пример и това е кметът на община Минерални бани, който бе задържан и върху него се изправи целият държавен апарат, всички политически и медийни бухалки. И това продължава вече близо една година. И ако си задавате въпроса защо беше необходимо всичко това – да го унищожат като авторитет, да го унищожат като морал и в крайна сметка да накарат един кмет, който е избран с 90% от гласовете на своята община, да бъде сменен. Разбира се, законово, с идеята да дойде някой друг, който да служи на корпоративния интерес. Защото явно този, който е избран от хората, няма да го направи.
В заключение, уважаеми колеги, правото отслабва, когато не е в ръцете на съдиите, а когато се диктува отвън. Ние в България изглежда, че имаме медии, но истината все по-трудно достига до хората. И всички знаем, че това е крачката към диктатура. И ако още си задаваме въпроса дали това е европейски въпрос, да, такъв е – и български, и европейски.",
157,Carolina | Morace,The Left,IT,257140,257140," – Signora Presidente, onorevoli colleghi, la Bulgaria riceve ogni anno 600 milioni di euro dall'Unione europea e, anche grazie a questi fondi europei, dal 2007 – anno in cui è entrata nella nostra casa europea – il suo PIL è cresciuto del 160%. La Bulgaria poi, dal prossimo 1º gennaio entrerà ufficialmente nell'Eurozona e i suoi cittadini potranno utilizzare la moneta unica.
A fronte di questi risultati positivi, la Bulgaria non ha fatto nessun passo avanti nel campo dei diritti civili e sociali. Se io mi fossi sposata in Italia con una cittadina bulgara anziché con un'australiana, quel matrimonio sarebbe stato carta straccia nel suo Paese. La Corte europea dei diritti dell'uomo ha condannato la Bulgaria per essersi rifiutata di riconoscere l'unione di due donne contratta all'estero. Ma niente: la Bulgaria resta nel Medioevo.
Se questa Unione europea non fosse solo un bancomat, ma una comunità di cittadini che riconosce diritti e valori, allora userebbe ogni strumento legale e diplomatico per cambiare le cose.",
158,Petar | Volgin,ESN,BG,257260,257260," – Г-жо Председател, партиите, които в момента управляват България – това са ГЕРБ и ДПС, потъпкват всякакви писани и неписани правила. Факт е, че в нашата страна демокрация и законност няма. Обаче онези, които най-много се оплакват от това положение, до неотдавна управляваха заедно тъкмо с партиите, които сега така гръмогласно критикуват.
„Продължаваме промяната“ – „Демократична България“ се бяха гушнали любовно с ГЕРБ и ДПС в мекичкото ложе на властта. Заедно приемаха закони и заедно изнасилваха Конституцията. И именно в резултат на съвместните им действия бяха създадени органите и механизмите, благодарение на които сега хората на „Продължаваме промяната“ са арестувани. Така че, сърдете се на себе си, „Продължаваме промяната“.
Сами подготвихте примката, с която се надявахте да удушите политическите си противници. Само дето вашите противници се оказаха по-хитри от вас и ви удариха със създадените от вас самите оръжия.
Именно вие направихте всичко възможно, за да бъде съсипана законността в България. Ето защо е толкова смешен днешният ви плач по повод на това, че нямало законност. Политическата ви съдба е най-доброто олицетворение на класическия български израз: „Хитрата сврака с двата крака“.",
159,Елена | Йончева,NI,BG,197842,197842," – Г-жо Председател, политическата намеса срещу независимата съдебна система в България не трябва да се допуска. Това, което наблюдаваме днес обаче, е опит за атака на една от партиите в опозицията срещу независимата съдебна власт. Поводът за днешния дебат е арестът на един от кметовете на „Продължаваме промяната“, който управлява третия по големина град в България. Срещу него има сигнали за корупция, а лидерът на партията дори подаде оставка заради разследване за корупционни практики в столицата. А сега си представете, колеги, ситуация, в която институциите в България не бяха реагирали на сигналите само защото става дума за кметове на формация, която е опозиция на правителството. Немислимо, нали?
Дълги години България получава препоръки от Европейския съюз как да подобри борбата с корупцията по високите етажи на властта. Какво предлагат от опозицията? Да си затворим очите за корупцията само защото е тяхната корупция, непрекъснато да разрушаваме доверието в институциите, да поставяме под съмнение съдебната власт. Колеги, този път води само към срутване на държавността.",
160,Adrián | Vázquez Lázara,PPE,ES,204400,204400," – Señora presidenta, en los últimos cinco años Bulgaria ha celebrado cinco elecciones legislativas. Estos cinco procesos electorales son el resultado de la incapacidad en la que se ha asentado el país para formar gobiernos estables, abocando a Bulgaria a una eterna espiral de convocatorias anticipadas.
Sin embargo, la peor noticia de toda inestabilidad política es cómo ha sido aprovechada y potenciada por movimientos políticos prorrusos para ganar influencia dentro de la Unión Europea. No podemos olvidar que una gran mayoría de los problemas internos e institucionales que sufre Bulgaria están directamente ligados a estas injerencias.
Y sí, Bulgaria necesita seguir avanzando en reformas para profundizar en el Estado de Derecho y en la independencia judicial —el informe de la Comisión Europea es muy claro—. Pero yo creo que Bulgaria, sobre todo, necesita unión. Unión entre las fuerzas proeuropeas para contrarrestar los ataques de Putin.
Yo creo que es el momento de apartar cuitas internas entre las fuerzas democráticas búlgaras y apoyar al Gobierno en su postura clara en defensa de la integración europea y su visión prooccidental. Y, por supuesto, continuar construyendo un Estado democrático pleno.",
161,Juan Fernando | López Aguilar,S-D,EN,96812,96812," – Madam President, Commissioner, we have put in place a rule of law, fundamental rights and democracy framework, which encompasses all of the 27 Member States in the individual country reports. And six years in a row we have learned lessons.
The first lesson: we have to tell the difference as to those cases in which there is a serious, clear risk of a serious breach and violations of the values enshrined in Article 2, and then leading to sanctions, according to Article 7 – that was the case of Hungary, it was the case of Poland right after, but then Poland was brought out from this sanction procedure, but Hungary stays – and those cases in which there are matters to be worried about, to keep an eye on, which do not indicate a clear risk of a serious breach.
That's the case of Bulgaria. Yes, we know that Mayor Kotsev is under arrest and pre-trial investigation. We have to let the judicial procedure carry its own way. But having said this, we see a situation of political instability, that has been mentioned, that prevents the supreme court to be renewed. The prosecutor general has just expired, and the mandate is also to be renewed. And more than that, we have to tackle foreign interference, Russian interference, making an impact, a negative impact on a country that has won its access, not only to the euro, but also ...
(The President cut off the speaker)",
