,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
46,Sabrina | Repp,S-D,DE,256935,256935," – Herr Präsident, Herr Kommissar! Vor Kurzem wollte ich einfach nur ein Trikot kaufen, ein Frauenfußball-EM-Trikot. Doch egal wo ich suchte: vor Ort nichts zu finden. Stattdessen die Regale voller Männertrikots, obwohl aktuell doch gar keine Meisterschaft stattfindet. Ein kleiner Moment, der zeigt, wie groß die Unterschiede sind. Und genau darum geht es: Eines der zentralen Anliegen der Stärkung des europäischen Sportmodells ist die Gleichstellung von Frauen und Männern im Sport. Denn Frauen leisten Enormes: in Vereinen, als Trainerinnen, als Funktionärinnen, als Athletinnen. Sie tragen den Sport – oft im Schatten, oft unter ungleichen Bedingungen. Wir fordern zu Recht gleiche Bezahlung, faire Förderung, gleiche Sichtbarkeit.
Mit der Verabschiedung des Berichts zum europäischen Sportmodell bekennt sich Europa klar zu einem Sport, der auf Werten, Teilhabe und Solidarität basiert. Sport ist mehr als nur ein Wirtschaftsfaktor. Er ist ein öffentliches Gut, ein Ort, an dem Menschen sich begegnen, Gemeinschaft leben, Grenzen überwinden. Dieses Fundament darf nicht durch Kommerzialisierung oder Investoreninteresse untergraben werden. Sport muss für alle offen sein – erreichbar, bezahlbar, unabhängig von Herkunft, Geschlecht, Fähigkeiten oder Einkommen.
Denn Sport ist auch mehr als ein Wettbewerb. Er ist Begegnung, Zusammenhalt und eine Schule der Demokratie, besonders in den ländlichen Räumen, wo Vereine oft das Herz des gesellschaftlichen Lebens sind. Doch genau dort fehlt es oft an Investitionen. Viele Hallen und Plätze sind von Schließungen bedroht oder müssen dringend renoviert werden. Das trifft vor allem junge Menschen. Ein Teufelskreis entsteht: Weniger Möglichkeiten, Sport zu treiben, sich zu treffen, aktiv zu sein, führen zu Rückzug, zu fehlenden Perspektiven und Gemeinschaft. Kurz gesagt: vom Sportplatz aufs Sofa. Das darf nicht passieren. Deswegen müssen wir die Strukturen stärken: durch verlässliche Förderung, faire Chancen und mehr Gestaltungsspielräume und Vereinbarkeit mit dem Sport. Europa steht für einen Sport, der gerecht, vielfältig und regional verankert ist – einen Sport, der verbindet, stärkt und niemanden zurücklässt.",
47,Annamária | Vicsek,PfE,HU,256859,256859," – Tisztelt Elnök Úr! Magyarország álláspontja alapvetően összhangban van az európai sportmodell alapelveivel. Ez a keretrendszer a sportnak nem csak a verseny, hanem a közösségteremtő, kulturális és nevelő szerepét emeli ki. Szeretném azonban azt is hangsúlyozni, hogy a sport kizárólagosan nemzeti hatáskör, és ez így is kell, hogy maradjon. Az európai sportmodell csak akkor maradhat életképes, ha tiszteletben tartja a tagállamok saját hagyományait és döntéseit. Fontos beszélnünk a tisztességes versenyről is. A női sportban elengedhetetlen a biológiai nem tiszteletben tartása, hiszen a férfi és női szervezet közötti különbségek alapvetően meghatározzák a teljesítményt. A sport nem lehet terepe a genderideológiai kísérleteknek.
Ha sportról beszélünk, feltétlenül meg kell említenünk néhány követendő magyar példát. Magyarországon az elmúlt években olyan fejlesztések valósultak meg, amelyek pontosan ezt a szellemet tükrözik. A mindennapos testnevelés bevezetésével több száz új iskolai tornateremmel és tanuszodával – közöttük sok EU-s támogatással jött létre – elértük, hogy a sport a mindennapok természetes része legyen. Az utánpótlás-nevelésben sportakadémiák hálózata jött létre. A Puskás Akadémiától a szegedi Kajak-Kenu Központig, a győri Atlétikai és kecskeméti Kosárlabda Akadémiáig, több tízezer fiatal kap esélyt, hogy kibontakoztassa a tehetségét. A magyar kormány a sportfejlesztések által a határon túl is közösséget teremt. A topolyai TSC Labdarúgó Akadémia és a Magyarkanizsán működő Birkózó Akadémia nem csak sportlétesítmények, hanem nemzetegyesítő beruházások is. Ezek a vajdasági fiataloknak adnak jövőt otthon, a szülőföldjükön, miközben a magyar és a szerb sportélet közös sikerévé válnak, és jelentős mértékben hozzájárulnak a magyar-szerb megbékélés és barátság megerősítéséhez is. A sport közös nyelv, amelyet mindenki ért: a mozdulat, a küzdelem, a győzelem öröme. Őrizzük meg ezt a szellemet, és építsünk továbbra is a sport közösségformáló erejére!",
48,Antonella | Sberna,ECR,IT,257113,257113," – Signor Presidente, onorevoli colleghi, signor Commissario, cosa rende davvero europeo il nostro modo di intendere lo sport? Non soltanto la competizione o un risultato, ma l'accessibilità, l'inclusione, la partecipazione. Lo sport è salute pubblica, è educazione civica, è coesione territoriale. Ecco perché le politiche europee devono continuare a investire nelle infrastrutture sportive locali, nel volontariato e nella partecipazione dei giovani e delle donne.
Vi porto oggi un esempio concreto di come questi valori possono trasformarsi in realtà. In occasione del 10° anniversario della Settimana europea dello sport, a Viterbo il Parlamento europeo e la Commissione in Italia hanno promosso la ""Half Marathon Città dei Papi"", una mezza maratona competitiva e gratuita. Non solo un anniversario con un evento sportivo, ma una comunità che sceglie lo sport come linguaggio comune. Manifestazione che si è aperta srotolando una bandiera europea di 600 metri quadrati. Perché l'Europa è anche questo: 167 società sportive coinvolte, oltre 1 000 atleti per la parte competitiva di dieci nazionalità, 40 province, 15 regioni e 194 città diverse in Italia. Un evento che è diventato un simbolo di comunità e di Europa.
Se vogliamo davvero difendere il modello europeo di sport, dobbiamo partire da lì, dalle strade, dai campi di provincia, dalle nostre città, dalle piccole società sportive, perché ogni persona che indossa una maglia non sogna solo di vincere, ma di sentirsi parte di qualcosa di più grande.",
49,Laurence | Farreng,Renew,FR,197589,197589,"Liga espagnole, et c'est l'un des derniers exemples de tentatives d'affaiblissement de notre modèle sportif européen pour l'américaniser.
Ces tentatives sont l'exact inverse du modèle qui doit être respectueux des athlètes, des supporters et des territoires dans lesquels les clubs et les fédérations sont ancrés. Économie, santé, cohésion territoriale et sociale: les questions liées au sport sont au cœur de notre modèle de société. L'excellent rapport de notre collègue, monsieur Bogdan Zdrojewski, le rappelle avec force. Notre modèle sportif européen est unique au monde. Il faut le défendre et les politiques européennes peuvent le renforcer.
À nous, au niveau européen, d'apporter notre soutien au sport de masse et au volontariat par Erasmus+, de contrer le piratage des matchs par nos lois sur le numérique et de protéger les droits des athlètes avec nos règles sur le marché unique. Nous avons tous les atouts pour gagner ce match.",
50,Carolina | Morace,The Left,IT,257140,257140," – Signor Presidente, onorevoli colleghi, signor Commissario, innanzitutto desidero complimentarmi con il relatore per l'eccellente lavoro svolto. Il testo ribadisce un principio per noi fondamentale: lo sport è un bene pubblico europeo, uno strumento di inclusione, di uguaglianza e di coesione sociale e non un semplice business.
Questo significa investire sul futuro delle nostre comunità, sui giovani e sullo sport di base, sulle persone con disabilità, ma significa anche colmare il divario di genere che ancora oggi segna il mondo sportivo. Le atlete, le allenatrici e le dirigenti non possono essere considerate di serie B, né sul piano economico né su quello della rappresentanza.
Proprio perché lo sport è portatore di valori, oggi non possiamo tacere. Mentre a Gaza continua una tragedia che uccide donne e bambini e civili innocenti, noi dobbiamo dire con forza che lo sport non può essere piegato a interessi di profitto o di potere, perché lo sport costruisce ponti e non muri.
Difendere il modello sportivo europeo significa difendere un'idea di società fondata sulla solidarietà, sul rispetto e sulla pace. E questo Parlamento deve avere il coraggio di affermarlo chiaramente, oggi più che mai, non soltanto approvando questa relazione, ma in tutte le sue politiche.",
51,Κώστας | Παπαδάκης,NI,EL,125093,125093," – Κύριε Πρόεδρε, το λεγόμενο ευρωπαϊκό αθλητικό μοντέλο της Ευρωπαϊκής Ένωσης —όπως και όλων των ελληνικών κυβερνήσεων, και της σημερινής— έχει ως άλφα και ωμέγα τον εμπορευματοποιημένο αθλητισμό, το λεγόμενο δίκαιο του ανταγωνισμού, των μάνατζερ, των ανταγωνιζόμενων ευρωπαϊκών και παγκόσμιων αθλητικών διοργανώσεων, των μεγάλων οικονομικών συμφερόντων.
Τα στημένα παιχνίδια, το ντόπινγκ, η βία από οπαδικούς στρατούς των μεγαλοϊδιοκτητών, το κυνήγι των χορηγών, η κρεατομηχανή των μεγάλων επιδόσεων, η εξουθένωση των αθλητών είναι όλα τους συνέπειες της μετατροπής του αθλητισμού σε εμπορικό προϊόν. Έχετε νομιμοποιήσει μέχρι και τον τζόγο, βάζοντας τον στοιχηματισμό να χρηματοδοτεί τον αθλητισμό, ως τάχα υγιή δραστηριότητα.
Απαιτούμε εδώ και τώρα κρατική χρηματοδότηση για γήπεδα και υποδομές στον λαό, για σχολικό και ερασιτεχνικό αθλητισμό, με στήριξη όλων των αθλητών, προστασία της υγείας και της ασφάλειάς τους, χωρίς καμία επιχειρηματική δράση.
Επίσης, ενώνουμε τη φωνή μας με τους λαούς που διατρανώνουν σε κερκίδες και στους δρόμους: «Λευτεριά στην Παλαιστίνη».",
52,Nina | Carberry,PPE,EN,257296,257296," – Mr President, I would like to thank the rapporteur for his report.
I recently held an event in Parliament highlighting the barriers to physical activity and the opportunities we have to break them down. What was clear is that investment across the EU remains insufficient. We know the benefits of participation in physical activity, from reducing chronic diseases, improving mental well-being, fostering inclusion to supporting people with disabilities.
I've seen these benefits first-hand during my sporting career, where health and fitness were central to the job. When I retired from sport, I quickly felt how inactivity can creep up on us and the challenges that come with keeping fit. We must keep campaigning to encourage physical activity and participation in sport for all, and this needs to be backed up with momentum and resources from Europe.
As an MEP, I've been lucky enough to visit many counties across my constituency this year to see first-hand the great sporting initiatives taking place. At Mullaghmore Equestrian Centre in Monaghan, therapeutic horse riding helps children with autism and disabilities build confidence and improve their physical strength. Meanwhile, in Galway, the installation of 'BoxUps' in public parks has provided free access to sports equipment, helping communities come together and encouraging participation for all.
Sport breaks down barriers and can truly change lives, so why aren't we investing more? Commissioner, in the next long-term EU budget we have a real opportunity to recognise sports infrastructure as an investment area within the European Regional Development Fund framework and to ringfence Erasmus+ funding for sport. Now, more than ever, we must start treating physical activity as an essential part of preventative healthcare, before the cost of inaction is too great.",
53,Marcos | Ros Sempere,S-D,ES,204413,204413," – Señor presidente, señor comisario, el deporte no es solo competición o espectáculo. Es una de las formas más poderosas de hacer comunidad. El deporte nos enseña a cooperar, a confiar en los demás y a mejorar juntas y juntos. Hacer deporte refuerza ese sentido de pertenencia que tanto necesitamos.
Cuando una persona sale del trabajo a una hora razonable y acude al centro deportivo de su barrio, no solo está cuidando su cuerpo, está recuperando tiempo de vida. Quienes hacemos deporte habitualmente lo sabemos bien. Invertir en deporte es invertir en bienestar, en salud mental y física y en espacios de encuentro que previenen la soledad. Por eso no debemos dejar que se deslice por la pendiente de la comercialización o del negocio fácil que lo vaciaría de contenido.
Señorías, el deporte encarna los valores más profundos del proyecto europeo: la cooperación, la igualdad de oportunidades, el respeto y la solidaridad. Si defendemos esos valores fortalecemos también el sentimiento de pertenencia a la Unión Europea y demostramos que el europeísmo se construye también desde lo cotidiano.",
54,Lukas | Sieper,NI,EN,256971,256971," – Mr President, dear people of Europe, sport is Europe's public good. It teaches merit, openness and solidarity – the values that our Union stands for. But those words mean little if a player cannot say three other simple words: 'I am gay'.
Until today, not one active male player in Germany's top football leagues has come out. A statistical miracle – or rather, a symptom of fear – when about 3 % of Germans identify as homosexual. The fear of jokes and of losing sponsors remains.
The European sport model stands for fairness, inclusion and respect. There is no place in it for harassment or discrimination, and that is why I support this report. From grassroots to the professional level, it must show that everyone – regardless of gender, sexuality or background – has the rights to play and to be themselves. Our task is to defend that model, to make sport safe and equitable, and to ensure that solidarity means standing together.
Let Europe's pitches be fields of equality.",
55,Dariusz | Joński,PPE,PL,257031,257031," – Panie Przewodniczący! Panie Komisarzu! Szanowni Państwo! Sport to inwestycja w zdrowie, w energię, w przyszłość Europy. I nie może być absolutnie luksusem, musi być prawem każdego człowieka w Unii Europejskiej. Bardzo się cieszę, że ta debata się dzisiaj odbywa, gdyż ma ogromne znaczenie dla przyszłości Europy, bo mówimy przecież o zdrowiu. Mówimy również o jakości życia. I z tego miejsca chcę bardzo serdecznie podziękować panu posłowi Bogdanowi Zdrojewskiemu za podjęcie tej ważnej inicjatywy.
A mówimy nie tylko o sporcie wyczynowym i zawodowym, bo sport to nie tylko rywalizacja i medale, ale także troska instytucji publicznych o zdrowie społeczeństwa. Według danych Światowej Organizacji Zdrowia jedna trzecia dorosłych Europejczyków nie spełnia zaleceń dotyczących aktywności fizycznej, a co czwarte dziecko w Unii Europejskiej ma nadwagę lub otyłość. I to nie są tylko liczby. To jest poważne ostrzeżenie. Brak ruchu prowadzi do chorób serca, cukrzycy, ale też do problemów psychicznych, depresji, samotności i przewlekłego stresu.
Dlatego potrzebujemy wspólnej europejskiej strategii, która oprócz oczywiście sportu zawodowego może przywrócić aktywność fizyczną do codziennego życia w szkołach, w pracy i w naszych społecznościach lokalnych. W Polsce podjęliśmy już pewne próby i wprowadziliśmy nowy przedmiot, edukację zdrowotną, która ma budować świadomość młodych ludzi w zakresie aktywności, zdrowego stylu życia i profilaktyki chorób cywilizacyjnych. A w ubiegłym tygodniu w Brukseli miałem przyjemność gościć nowo powołane federacje Związku Sztuk Obronnych. Związek ten liczy prawie pół miliona członków, a jego celem jest nie tylko nauka sztuki walki, ale także budowanie świadomości w zakresie zdrowia, samodyscypliny i odpowiedzialności. Sport dla wszystkich to będzie sukces Europy.",
56,Maria | Guzenina,S-D,EN,256803,256803," – Mr President, dear Commissioner, to begin with, I want to thank my S&D colleague Hannes Heide for his excellent work on this very important file. Thank you, Hannes.
Athletes have been powerful role models for our youth throughout time. For example, our Finnish basketball team or the Special Olympics athletes I recently met; they inspire with their courage and strength.
But there are unfortunately different kinds of sports examples. Profit-driven spectacles in the US and around the world risk compromising athletes' health and send the wrong message to our youth. I am talking, for example, about the Enhanced Games said to begin next year. They have very little to do with the pure sports.
Our youth needs its heroes and the understanding that the basis of sport lies in a healthy lifestyle. Sport brings people together. It promotes health, peace and unity. It teaches core values such as solidarity and respect.
To protect these values, we need strong EU support. We need investment in sports infrastructure. We need positive examples of sportsmanship. And when we talk about the youngest, we need to ensure that the joy of movement and achievement is every kid's right.",
57,Nikolina | Brnjac,PPE,HR,204129,204129," – Poštovani predsjedavajući, povjereniče, sport nisu samo medalje, on je temelj zajedništva, zdravlja i jednakih mogućnosti za sve. No da bi sport ostao dostupan svakome, mora biti podržan na svim razinama - od lokalnih, nacionalnih, pa do europskih politika.
U više navrata sam isticala u svojim pismima Europskoj komisiji da je nužno osigurati namjensko financiranje lokalne sportske infrastrukture u sljedećem europskom proračunu. Dakle, tu nije riječ o stadionima, već govorimo o lokalnoj sportskoj infrastrukturi. Ali isto to vrijedi i za lokalne sportske programe. Oni moraju biti prepoznata mjera Europskom socijalnom fondu kroz vaučere koje će djeci omogućiti bavljenje sportom, a osobito onima u riziku od siromaštva ili isključenosti.
Stoga moramo ulagati upravo tamo gdje sport čini najveću razliku: u lokalne dvorane, igrališta, terene i programe dostupne za djecu, mlade i osobe s invaliditetom. Sport nije trošak. Sport je ulaganje u javno zdravlje, u obrazovanje, u socijalnu koheziju i budućnost naše djece.
Svaki euro uložen u sport vraća pet eura kroz gospodarsku i društvenu korist. Ako doista želimo smanjiti nejednakosti i spriječiti socijalnu isključenost, sport mora biti sastavni dio Europske strategije za borbu protiv siromaštva i jamstva za djecu.",
58,Jadwiga | Wiśniewska,ECR,PL,124877,124877," – Panie Przewodniczący! Chciałabym poruszyć temat tabu w tej debacie. Otóż biologiczne zawodniczki muszą rywalizować z osobami, które przeszły zmianę płci, mimo że przewaga fizjologiczna w sile i budowie ciała jest oczywista. To niszczy sens kategorii kobiecej. To zabija kobiecy sport. Jak więc możemy mówić o równych szansach i uczciwej rywalizacji, skoro według raportu ONZ z 2024 r. tylko w ostatnich latach ponad 600 zawodniczek straciło 890 medali w 29 różnych dyscyplinach sportowych z powodu rywalizacji z transmężczyznami?
Brakowało mi tutaj właśnie tego wątku w sprawozdaniu. Zatem chcę powiedzieć wyraźnie, że popieram apel specjalnego sprawozdawcy ONZ do spraw przemocy wobec kobiet, która apeluje do państw o zaprzestanie zezwalania mężczyznom, którzy identyfikują się jako kobiety, rywalizacji z kobietami i dziewczynkami. Sport to współzawodnictwo, które musi być oparte na równych i tych samych zasadach. Niech ideologia LGBT nie niszczy sportu kobiecego.",
59,Magdalena | Adamowicz,PPE,PL,197490,197490," – Panie Przewodniczący! Pani Komisarz! Panie Sprawozdawco! Sport to dzisiaj jeden z ostatnich bastionów wartości bliskich liberalnej demokracji: fair play, szacunku, solidarności, wytrwałości i wspólnoty. Ale stoi przed ogromnymi wyzwaniami: komercjalizacją, brakiem równego dostępu, hejtem i presją, która odbiera młodym ludziom radość rywalizacji. Jeżeli chcemy młodym ludziom dać alternatywę wobec skrajnego zła, które ich coraz bardziej wciąga, Unia Europejska musi działać, wspierać sport powszechny, chronić młodych zawodników, inwestować w wychowanie przez sport. Bo to właśnie na boiskach, na matach, na basenach i na bieżniach możemy ocenić charakter przyszłej Europy: silnej, solidarnej i sprawiedliwej.",
60,Maria | Grapini,S-D,RO,124785,124785," – Domnule președinte, domnule comisar, stimați colegi, mă bucur că astăzi discutăm despre rolul politicilor europene în domeniul sportului.
Sportul nu este numai un exercițiu fizic, sportul este sănătate. Sportul este, așa cum spuneați, domnule comisar, o punte între națiuni.
Eu mă mândresc cu sportivii din țara mea. Și da, România domină canotajul, tenisul, gimnastica.
Dar, domnule comisar, trebuie să ne gândim cum facem să creștem accesibilitatea, pentru că și în țara mea, și în alte state, sunt copii talentați care nu au ocazia să facă sport. Sportul costă bani. Părinții nu pot să le dea acești bani.
De aceea, poate îi transmiteți doamnei președinte că coeziunea nu este o poezie. Noi trebuie să facem politici în care punem în centru oamenii și da, copiii, tânăra generație, pentru că sportul le dă încredere și vor fi mai târziu adulți care pot să exercite orice funcție, pentru că știu ce înseamnă stresul, știu ce înseamnă rezistența, știu ce înseamnă disciplina.
Domnule comisar, așteptăm în baza acestui raport, într-adevăr, să veniți cu o strategie. Sigur, și statele membre au datoria lor, dar cum facem ca sportul să nu devină o afacere? Cum facem să nu se transforme într-o afacere necurată mai ales, discutându-se în spatele ușilor închise cine să fie campion?",
61,Sebastian | Tynkkynen,ECR,FI,256806,256806," – Arvoisa puhemies, apua! Tänään täällä, Euroopan ylimmällä päätöksentekotasolla, on käsittelyssä (suora lainaus): ""EU:n politiikkatoimien merkitys urheilun eurooppalaisen mallin suunnittelussa."" Miksi ihmeessä käytämme aikaa tähän?
Ja katsokaapa tätä sisältöä. Aiheen mietinnössä on monta kaunista sanaa tasa-arvosta, mutta ei ainuttakaan siitä, että miesten osallistuminen naisten sarjoihin tulisi selkeästi estää. Sen sijaan tekstissä muun muassa kehotetaan komissiota ja jäsenvaltioita ohjaamaan urheilua ""ympäristövastuuseen ja ilmastonmuutokseen sopeutumiseen"".
Myös urheilun avulla tapahtuva ympäristökasvatus on mainittu. Mutta nyt EU-koneisto kuulolle: jäsenvaltiot eivät tarvitse EU:ta kertomaan, mistä jääkiekkomaila pitää valmistaa tai miten kyläseuran turnaus järjestetään. Eurooppalainen urheilu on kautta historian ollut maailman kärkeä, joten annetaan sen jatkaa menestystarinaansa, eikä aleta sörkkimään sitäkin EU-tasolta.",
62,Pál | Szekeres,PfE,HU,256855,256855,"fair play-ről és az esélyegyenlőségről van szó, akkor én sem szeretném szó nélkül hagyni, hogy a nők sportját meg kell védeni a káros új tendenciáktól. Nagyon fontos kérdés – és azt gondolom, hogy az egyik legfontosabb üzenet az –, hogy a sport a legjobb befektetés, hiszen a győzelmet az egészség hozza.
Nagyon fontos, hogy a nemzeti identitásnak fontos eszköze a sport, és én örülök annak, hogy sokat beszélünk itt a Parlamentben erről, de figyeljünk arra, hogy ne hozzunk olyan döntéseket, amit a Bosman-ügy is generált, hiszen ez nagyon sok országnak tönkretette a labdarúgóutánpótlás-nevelését. Nem tett jót a helyi közösségeknek sem, és túlzottan sok pénzt hozott be, és nagyon-nagyon eltolta az üzleti világ felé ezt a gyönyörű sportágat. Én nagyon bízom benne, hogy közösen bölcsek leszünk, hiszen nemcsak a modern kori sport, hanem az ókori sport is Európa szülötte, sőt a modern kori olimpiákat is itt találták ki. Úgyhogy én nagyon bízom benne, hogy kollektíven bölcsek leszünk. És ne felejtsük el, hogy a sport nemzeti hatáskör és a nemzeti identitás nagyon fontos része.",
63,Γεάδης | Γεάδη,ECR,EL,256986,256986," – Κύριε Πρόεδρε, ο αθλητισμός δεν είναι απλά μια δραστηριότητα. Αποτελεί εργαλείο υγείας, ευεξίας, ένα κοινωνικό αγαθό που καλλιεργεί το πνεύμα, διδάσκει υπομονή, πειθαρχία και σεβασμό, ενώ δίνει στους νέους στόχους και ελπίδα, κρατώντας τους μακριά από εξαρτησιογόνες ουσίες και τα ναρκωτικά. Γιατί, όπως το άδειο μυαλό δεν σκέφτεται, έτσι και το αδύναμο σώμα δεν μάχεται. Δεν είναι άλλωστε τυχαία η λατινική φράση «Mens sana in corpore sano», δηλαδή «νους υγιής εν σώματι υγιεί».
Επιβάλλεται να καλλιεργήσουμε στους νέους μας υψηλά εθνικά ιδανικά, για να αγωνίζονται για την πατρίδα τους. Οφείλουμε να διαφυλάξουμε την ισότιμη πρόσβαση όλων στον αθλητισμό, είτε μένουν σε απομακρυσμένες, ορεινές ή ακριτικές περιοχές είτε ακόμη και σε μειονεκτούσες αστικές συνοικίες. Ταυτόχρονα, οφείλουμε να εξασφαλίσουμε υποστήριξη όλων των αθλημάτων, είτε πρόκειται για ολυμπιακά είτε για μη ολυμπιακά.
Η επένδυση στον αθλητισμό είναι στρατηγική επιλογή για το μέλλον της Ευρώπης. Είναι καθήκον μας, λοιπόν, να του δώσουμε τη θέση που του αξίζει.",
67,Rihards | Kols,ECR,EN,220871,220871," – The European Sport Model must reflect our core values: inclusion, dignity, and equal opportunity. That means giving full and proper recognition to Special Olympics and athletes with intellectual disabilities—who are too often sidelined in the broader policy conversation.
Inclusion through sport is not charity. It is a matter of human rights, societal resilience, and community strength. The Special Olympics movement is a clear example of how sport can transform lives—building confidence, skills, and belonging. But for this to be sustainable, it must be structurally integrated into the European Sport Model.
EU policies play a decisive role here. Funding streams, visibility in strategic documents, and access to infrastructure must not be limited to elite or professional sport alone. We must ensure that the grassroots, inclusive, and transformative work of Special Olympics is not only supported but recognized as a key pillar of European sport.
This is not a side initiative—it is central to the purpose of sport in Europe. A truly inclusive Sport Model does not just allow space for Special Olympics; it sees it as essential. The EU must lead in setting that standard—and back it with concrete, consistent policy support.",
70,András Tivadar | Kulja,PPE,HU,256864,256864," – Tisztelt Biztos Úr! Október 1-je az idősek világnapja. Ez a nap emlékeztet minket arra, hogy a jövőről csak akkor beszélhetünk hitelesen, ha tisztelettel és felelősséggel fordulunk azok felé, akik megalapozták a jelent: az idősek felé. Ők Európa és hazám, Magyarország tartópillérei, a tudás, a tapasztalat és a közösségi értékek őrzői. Az Európai Unióban több mint 95 millió 65 év feletti ember él. Közülük sokan sajnos anyagi bizonytalanságban. A nyugdíjak értéke pedig tagállamonként eltér. Ausztriában például a 740 ezer forintot közelíti, míg Magyarországon alig haladja meg a 230 ezer forintot az átlagnyugdíj. Sőt, 400 ezer ember él havi 150 ezer forintnál kisebb nyugdíjból, ez 385 eurót jelent.
A nőknél még súlyosabb a helyzet egész Európában, Magyarországon pedig kiemelkedően kevesebb nyugdíjat kapnak a nők, akik sokszor gondoskodnak családtagjaikról még idős korukban is. Ez nem csupán szociális kérdés, ez méltányossági és társadalmi igazságossági kérdés is. Európának pedig ki kell állnia az idősek mellett, példát kell mutatnia, és ezt fogja tenni a TISZA-kormány is 2026-tól, és a nyugdíjasok megbecsülését a kormányzati munka középpontjába helyezi. Sávosan emelni fogjuk a nyugdíjakat és 200 ezer forintos SZÉP kártyát vezetünk be, hogy az élelmiszerek, a gyógyszerek és az egészségmegőrzésbe befektetést segítsük a nyugdíjasok esetében is, és példát mutassunk Európában. Ahogy az idősápolási otthonok számát is húszezerrel fogjuk növelni. Ugyanis Európának példát kell mutatnia a világnak. Aki egy életen át dolgozott, az nem élhet bizonytalanságban. Nem segélyre, hanem biztonságra, nem alamizsnára, hanem megbecsülésre van szükség a nyugdíjasoknál.",au nom du groupe
71,Idoia | Mendia,S-D,ES,256994,256994," – Señor presidente, señor comisario, todos conocemos a alguien que perdió su trabajo pasados los cincuenta años y, a día de hoy, con más de sesenta, no ha encontrado otro. Y también conocemos jóvenes a los que se les niega una primera oportunidad laboral digna por carecer de experiencia. El edadismo afecta a ambos y todavía vivimos la vida en tercios: el tercio de la formación, el tercio del trabajo y el tercio de la jubilación.
Pero ahora vivimos más. Por tanto, debemos formarnos permanentemente, porque los empleos se transforman y no pueden echarnos a un lado por el simple hecho de cumplir años. Debemos defender la longevidad saludable y activa. Debemos combatir el edadismo, una discriminación que, además, es la única que no cuenta con una estrategia europea.
En el empleo, el edadismo expulsa a mayores y jóvenes cuando debiéramos apostar por equipos intergeneracionales en las empresas. En la vivienda, los jóvenes no pueden pagarse una primera vivienda y muchos mayores se quedan aislados en sus casas por falta de adaptación. En los cuidados, muchas familias jóvenes no concilian el trabajo porque tienen que cuidar de sus mayores o de sus pequeños. Muchos mayores sufren la falta de acceso a una salud completa, como se vio en la pandemia, donde muchos fueron desahuciados por el simple hecho de ser mayores.
Debemos unir a jóvenes y mayores: su participación política y su voz son fundamentales para construir una democracia europea más fuerte. Señor comisario, con el Día Internacional de las Personas de Edad como fondo de este debate y con su estrategia de equidad intergeneracional como marco podemos trabajar para que esta sea garantía de derechos para las personas mayores y, a la vez, sirva también de pacto intergeneracional uniendo y creando redes de solidaridad entre generaciones.",au nom du groupe
72,Annamária | Vicsek,PfE,HU,256859,256859," – Tisztelt Elnök Úr! Az idősek nemzetközi napján hálával gondolunk azokra, akik munkájukkal, bölcsességükkel és szeretetükkel megalapozták a közös jövőnket. Ők építették fel mindazt, amiből ma mi élünk, és rajtunk múlik, hogy megbecsülést és biztonságot kapnak-e cserébe. A magyar Alaptörvény világosan fogalmaz: a fiatalok kötelesek gondoskodni szüleikről, nagyszüleikről, a rászorulókról. Ez nem csak jogi, hanem erkölcsi iránymutatás is, a nemzedékek közötti szolidaritás alapelve.
Magyarország kormánya ezt az elvet nem csak hirdeti, hanem meg is valósítja. Visszavezette a tizenharmadik havi nyugdíjat, biztosítja az inflációkövető emeléseket és kiegészítő korrekciókat. Elindította a Gondosóra programot, amely több mint félmillió idős embernek nyújt azonnali segítséget. Adómentességet biztosít a dolgozó nyugdíjasoknak, és falusi otthon felújítási támogatást nyújt az időseknek is. Kisebbségi közösségben, mint a vajdasági magyar közösség, az idősek szerepe még különlegesebb. Ők őrzik a nyelvet, a hagyományt és a hitet. Ők adják tovább mindazt, ami összeköt bennünket. Ha nem őrizzük meg az ő tudásukat, gyökereink halványulnak el. Ezért mi nemcsak tiszteljük őket, hanem tanulunk is tőlük. A jövőt nem lehet múlt nélkül építeni. Az idősek tisztelete nemcsak felelősségünk, hanem hálánk kifejezése is. Magyarország elkötelezetten dolgozik azon, hogy minden generáció biztonságban és megbecsülten élhessen, mert az erős közösség alapja a kölcsönös gondoskodás.",au nom du groupe
