,LIB,PP,LG,MEPID,CODICT,speech,SPEAKER_TYPE
12,Kinga | Gál,PfE,HU,28150,28150," – Elnök Asszony! Két évvel azután, hogy a Hamász terrorizmusa embertelen szenvedést hozott izraeliekre, palesztinekre, véget érhet a gyötrelem a térségben. Két év tortúra után az izraeli túszok végre hazatérhettek. Trump elnök történelmi lépése azt üzeni: a diplomácia működik, ha van mögötte erő és akarat. A közel-keleti rendezés nem pusztán regionális ügy, hanem globális geopolitikai fordulópont. Az Unió mégis kimaradt ebből a rendezésből a Közel-Keleten. Két héttel ezelőtt a Bizottság elnöke az Izrael elleni szankciókról beszélt itt, ebben a teremben, miközben már zajlottak az előkészületek a békemegállapodás irányába.
Az Unió ezzel stratégiai helyzetét gyengítette, miközben az Európai Uniónak meg kell küzdenie egy további súlyos problémával, az egyre agresszívebb antiszemitizmussal. A nyugat-európai utcákon zajló antiszemita, Izrael-ellenes incidensek megengedhetetlenek. Büszke vagyok rá, hogy ezzel szemben Magyarország a biztonság szigete a zsidó közösség számára. Ezt számos rendezvény biztonságos megszervezése bizonyítja. A Trump által elért béke Gázában ösztönző kell legyen a további békekezdeményezésre, hogy a Közel-Kelet után valósággá váljon Ukrajnában is. Egy potenciális budapesti Trump–Putyin csúcstalálkozó lehet erre egy történelmi lehetőség, egy esély a békére. Ehhez az Uniónak végre konstruktívan kellene viszonyulnia, nehogy megint a kispadon maradjon.",
13,Bert-Jan | Ruissen,ECR,NL,197773,197773," – Voorzitter, we hebben ze allemaal kunnen zien: de beelden van thuiskomende gijzelaars, de innige omhelzingen, de intense vreugde. Daar werd het leven gevierd. We zagen echter ook andere beelden, die van geknielde Gazanen die door Hamas standrechtelijk werden geëxecuteerd. Een uitzinnige menigte eromheen, juichend bij de dood. Huiveringwekkend. En wat een contrast!
Opnieuw werd schrijnend duidelijk hoe kwaadaardig de Hamas-ideologie is en hoe deze nog velen in Gaza in haar greep houdt. Het is daarom zaak prioriteit te geven aan twee belangrijke onderdelen van het vredesplan, namelijk ontwapening van Hamas en deradicalisering van de Palestijnse samenleving.
Nu heeft de Europese Unie bij de totstandkoming van het vredesakkoord geen rol van betekenis gespeeld. Daar moeten wij eerlijk in zijn. Maar nu er een akkoord ligt, kunnen wij wel degelijk helpen bij de realisering ervan. Ik vraag de Commissie daarom drie dingen te doen: te garanderen dat er geen euro Europees belastinggeld ten goede komt aan Hamas; te eisen dat alle aanzetten tot haat en geweld uit de Palestijnse schoolboeken worden verwijderd; per direct het voorgestelde sanctiepakket tegen Israël in te trekken.
Zeker nu Israël zich aan de afspraken houdt, is er geen enkele aanleiding om daar nog mee door te gaan.",
14,Bernard | Guetta,Renew,FR,197543,197543," – Madame la Présidente, inutile, se dit-on d'étaler nos divergences, et pourtant si. Il est hélas temps, vraiment temps, de vous dire, M. Trump, que votre inconséquence est aussi irresponsable sur le Proche-Orient que sur l'Ukraine. Vous ne pouvez pas vous laissez retourner par le bluff d'un Poutine promettant à l'Ukraine de la détruire si elle ne met pas genou à terre. Vous ne pouvez pas trahir l'Europe en abandonnant les Ukrainiens, et si vous ne voulez malheureusement plus leur donner un seul dollar, au moins n'allez pas sceller leur destin avec ce lointain successeur d'Ivan le Terrible.
Si vous prétendez apporter la paix éternelle au Proche-Orient, cessez, oui, cessez, M. Trump, d'oublier la colonisation de la Cisjordanie et de dire n'importe quoi sur le Hamas, félicité avant-hier d'éliminer les «bad guys» à Gaza et aujourd'hui menacé d'un envoi de vos troupes.
Vous avez achevé cette semaine de briser toute confiance en vous et c'est décidément sans vous qu'il nous faut être et agir.",
15,Villy | Søvndal,Verts/ALE,DA,111412,111412," – Siden fredsaftalen trådte i kraft, er næsten et hundrede palæstinensere blevet dræbt, og kun halvdelen af de lovede mængder af nødhjælp får lov til at komme ind. De humanitære forhold er katastrofale, som kommissæren sagde.
På Vestbredden er bosættervolden brutal, antallet af vejspærringer er i voldsom vækst, palæstinensiske bønders olivenhøst bliver ødelagt, og folk forvises fra deres eget land.
Trumps 20-punktsplan løser ikke 80 års krig og konflikt.
Det er fantastisk, at de levende israelske gidsler endelig er kommet hjem, og flere hundrede palæstinensiske fanger har fået deres frihed.
Men tusind mænd, kvinder og børn sidder stadig i de israelske fængsler - mange uden rettergang og rettigheder - de fleste udsat for ydmygelser. En af dem, der burde sættes fri er Marwan Barghouti. En mand, der potentielt kan samle palæstinenserne. Han og Palæstina bør få en chance for at finde en fælles vej for frihed og fred. Det bør EU presse på for, ligesom vi skal støtte afradikaliseringen på begge sider og kræve, at krigsforbrydere stilles til ansvar for deres krigsforbrydelser.",
16,Rima | Hassan,The Left,FR,256912,256912," – Madame la Présidente, dans un contexte colonial, la paix décrit toujours la tranquillité du colonisateur, jamais la justice pour le colonisé. Derrière le masque des faiseurs de paix, il y a aussi le visage des architectes du génocide et du colonialisme, pour qui la Palestine est d'abord le terrain d'une expansion politique, idéologique et économique.
Depuis son entrée en vigueur, le cessez-le-feu a été violé plus de 80 fois par Israël, faisant 97 victimes palestiniennes. Sur la seule journée de dimanche, 153 tonnes de bombes ont été larguées sur Gaza. La menace de sanctions commerciales annoncées le mois dernier par l'Union européenne serait actuellement en passe d'être abandonnée. L'Union européenne ne rate jamais une occasion de blanchir Israël de ses crimes, qui perdurent encore aujourd'hui à Gaza et en Cisjordanie.
De la déclaration Balfour à nos jours, les États occidentaux ont systématiquement commis l'erreur de penser l'avenir de la Palestine sans les Palestiniens. D'une main, ils signent les accords de paix, de l'autre, ils livrent les armes à l'État qui pratique le génocide. Depuis la Nakba, les Palestiniens n'ont en réalité jamais connu ce que le monde libre et civilisé appelle la paix, car la première quête du colonisé, c'est sa libération du joug colonial. Rien, absolument rien dans cet accord n'embrasse cette quête du peuple palestinien qui est mis sous tutelle internationale.
La paix en Palestine ne peut se traduire que par la fin de l'impunité d'Israël, la fin de la complicité occidentale avec ces crimes de colonisation, d'occupation, d'apartheid et de génocide. Autrement dit, pas de paix sans justice. La paix imposée par l'impérialisme est une guerre invisible, une guerre qui n'a pas de nom, mais qui est présente dans chaque geste de domination. Si Edward Saïd était vivant, il ajouterait à sa propre citation: «Cet accord est un énième geste de domination de l'Occident sur l'Orient».",
17,Siegbert Frank | Droese,ESN,DE,256949,256949," – Frau Präsidentin, verehrte Kollegen! Der jüngste Friedensschluss im Nahen Osten ist ein historisches Ereignis. Der Frieden wurde nicht in Brüssel vorbereitet, nicht in den Gremien dieser EU, nicht im Europäischen Rat – nein, während diese EU von Werten palavert und sich mit voller Kraft der Aufrüstung gegen Russland widmet, schaffen echte Staatsmänner Tatsachen. Donald Trump schafft Frieden.
Das Friedensabkommen im Nahen Osten zeigt also: Es braucht entschlossene Diplomatie, und es braucht den Willen zum Frieden. Es zeigt auch: Diese EU ist draußen – mal mit Ausnahme von Viktor Orbán. Umso absurder ist es, dass sich Politiker wie Macron, Sánchez oder Merz in Ägypten feiern lassen wollten, während sie in ihren Heimatländern die importierte Gewalt der Islamisten hofieren und Demonstrationen gegen jüdische Mitbürger zulassen.
Machen wir uns nichts vor: Die Welt ordnet sich neu. Diese EU der von der Leyens und Eurokraten-Nichtsnutze ist Zuschauer. Fakt ist: Am Ende wird die Geschichte jene belohnen, die für den Frieden, die Koexistenz kämpfen. Den Rest bestraft bekanntlich das Leben.",
18,Katarína | Roth Neveďalová,NI,SK,96653,96653," – Pani predsedníčka, kolegovia, konečne máme na tomto území mier. A aj keď Európska únia nebola schopná tento mier priniesť ani tú dohodu, mali by sme byť schopní sa pokúsiť ako Európska únia byť jedným z garantov toho, že ten mier na území Izraela a Palestíny bude. Ja som hrdá, že Slovenská republika uznala Palestínu ako štát už v roku 1993 a že sme takisto neváhali počas týchto bojov, ktoré tam prebiehali posledné dva roky, tam posielať humanitárnu pomoc. Dva štáty sú jediným riešením tohto konfliktu a teraz je aj na Európskej únii, aby sa snažila, aby to takto dopadlo. Samozrejme, našou úlohou je takisto podporiť Palestínčanov, naozaj zabezpečiť, aby bola humanitárna pomoc na svojom mieste, aby sa ukončil hladomor na tomto území a aby z toho nevznikol nový Afganistan. A to môžeme robiť len tým, že budeme na mieste, že budeme podporovať tých ľudí, ktorí stoja za tou mierovou iniciatívou. Aj keď je to Donald Trump, ktorého možno nemáme všetci radi, na druhej strane je to jediný človek a Spojené štáty boli jediná krajina, ktorá dokázala nakoniec tieto dve strany priniesť za jeden stôl, a naozaj vytvoriť tam momentálne tú dohodu, ktorú veríme, že bude trvalá. Prišiel čas na rešpekt a ľudskú dôstojnosť pre všetkých a takisto na to, aby sme nezabúdali, že tí ľudia, ktorí zahynuli, nielen tí civilisti, ale aj tí novinári, aj tí humanitárni pracovníci, si zaslúžia spravodlivosť.",
19,Michael | Gahler,PPE,DE,2341,2341," – Frau Präsidentin, Kolleginnen und Kollegen! Vielen Dank, Frau Kommissarin, für den Überblick über all das, was wir als EU tun können und tun werden. Das passt auch alles in den 20-Punkte-Plan. Von diesen 20 Punkten ist tatsächlich bisher die Freilassung der Geiseln erfolgt, worüber wir uns mit den Betroffenen, ihren Familien und ganz Israel freuen. Wie vereinbart sind auch palästinensische Häftlinge freigelassen worden, und Israel hat sich auf die vereinbarte Linie zurückgezogen.
Und jetzt? Neben unseren eigenen Möglichkeiten müssen wir gegenüber den USA deutlich machen, dass es mit großen Auftritten in der Knesset und Scharm-El-Scheich nicht getan ist. Gibt es Ideen, wie die Hamas tatsächlich entwaffnet werden kann? Wird eine Resolution des Sicherheitsrates vorbereitet, um die notwendigen internationalen Stabilisierungsstreitkräfte einzusetzen? Ist der ungehinderte Zugang aller humanitären Organisationen, der Vereinten Nationen und des Roten Kreuzes sichergestellt?
Ich erwarte, dass unsere Exekutive zu all diesen Fragen mit den USA in Kontakt bleibt und dafür sorgt, dass es Antworten auf diese Fragen gibt.",
20,Evin | Incir,S-D,EN,197392,197392," – Madam President, so much for a peace deal, so much for a ceasefire. The so-called peace deal, ceasefire plan or name it whatever you want is declared – but a few moments pass and the story rewinds once again. In the last two days alone, Israeli airstrikes have resumed, and – once more – innocent Palestinians are paying the price – victims of crimes. The Israeli far-right government has proven to not be a partner for anything right now; not for peace, not for ceasefire, nor for justice or anything else. How much more must Israel do before the European Union finally acts for real?
There are no words left. Time and again, Israel commits war crimes and not even humanitarian aid is still let into Gaza. Do not let us fool ourselves! That's the reality right now while we continue to debate whether to suspend a mere fraction of our association agreement. Suspend the entire EU-Israeli Association Agreement, impose a full arms embargo, sanction the entire Israeli Government, recognise Palestine.
The claim that Israel's war is against Hamas is still a lie. In reality, both Israel and Hamas are terrorising innocent Palestinians. Israel claims that innocent Palestinians are collaborating with Hamas, Hamas claims innocent Palestinians are collaborating with Israel. In reality, Israel and Hamas are each other's best friends. Leave innocent Palestinians alone.
Let's talk about the West Bank; Hamas does not rule there, so why are Palestinians in the West Bank being punished simply for existing? Every settler in the West Bank and beyond lives in violation of international law. Sanction them all, not just the most violent ones. They live on stolen land – land stolen from the Palestinians. Those settlers who hold dual EU citizenship should lose the citizenship. Let's call violent settlers what they are – terrorists because they terrorise Palestinians every minute, every hour, every day, every week, every month and every year. My friend Abu Hassan was one of their victims. What those settlers tried to do as the Israeli military stood by and watched, is something no human being should ever have to endure.
Do not misunderstand me – the initial step of releasing hostages on both sides was crucial, but much more must be done to put an end to the bloodshed that is continuing to take place right now.",
21,Hermann | Tertsch,PfE,ES,197831,197831," – Señora presidenta. ¡Caramba! Algunos parece que estén enfadados con que haya un acuerdo de paz.
El propio título de este debate es ya un mal chiste y explica la mala conciencia que existe: el reciente acuerdo de paz en Oriente Próximo y el papel de la Unión. El papel de la Unión Europea se resume pronto: ha sido obstáculo, y ha sido ridículo. ¿Papel positivo? Ninguno. Nada. Cero. Absolutamente cero.
El español Pedro Sánchez ha sido directamente un colaborador del terrorismo de Hamás. Macron se fue con Starmer y su despreciable decisión de reconocer al inexistente Estado palestino. Y a punto estuvo de hacer fracasar las negociaciones que avanzaban, con esa medida absolutamente irresponsable y absurda. Si hay alto el fuego en este momento en Gaza, y esperanzas de paz, es gracias al enemigo favorito de todos ustedes: el señor Donald Trump.
Mientras tanto, ustedes han estado jaleando a Hamás y han permitido que, además, ese Estado palestino se manifieste en todas las ciudades europeas, generando una prepotencia que vamos a pagar muy pronto aquí. Aquí en Europa.
(El orador acepta responder a una pregunta formulada con arreglo al procedimiento de la «tarjeta azul»)",
22,Abir | Al-Sahlani,Renew,EN,197400,197400," – Dear colleague, do you claim that our demonstrators – our citizens who are outside demonstrating for peace, for human rights, for Palestinians – are on the wrong side of history? Do you, by any chance, mean that the recognition of a Palestinian state is a big mistake? Something that I think is a debt we have to the Palestinians for the last 70 years.
Do you really mean that when we demand justice for the over 60 000 Palestinians killed, 2 000 of them under the age of one year, that this is Hamas propaganda? A call for human rights – is that Hamas propaganda for you?",
24,Marco | Squarta,ECR,IT,257109,257109," – Signora Presidente, onorevoli colleghi, in Medio Oriente si è aperta una speranza vera, non un sogno, una speranza costruita con coraggio, grazie alla leadership di Donald Trump e alla determinazione anche di Giorgia Meloni, unica donna italiana a quel tavolo storico, che ha scelto la via del realismo, non delle illusioni ideologiche. Ha vinto la linea del coraggio, quella che mette la sicurezza e la pace prima della propaganda.
Adesso, però, è il momento dell'Europa. Non possiamo limitarci ad applaudire da lontano. Dobbiamo esserci, agire, contare, essere protagonisti di questa nuova stagione di pace, presenti sul territorio in un quadro NATO, per garantire la sicurezza, sostenere gli aiuti umanitari e guidare la ricostruzione. Solo così l'Europa tornerà ad essere ciò che deve: una forza di pace, di libertà e di speranza nel mondo.",
